match_id,period,game_clock,match_min,team,opponent,passer,passer_pos,receiver,linesBrokenType,broke_D,broke_M,broke_A,completed,passType,ballHeight,start_x,start_y,end_x,end_y,length,depth_behind,line_x,iso_dist,n_line,near1_x,near1_y,near2_x,near2_y,side,run_x,run_y,run_mag,channel_type,attack_dir
3845,2,4429,73:49,Netherlands,Qatar,Denzel Dumfries,RWB,Vincent Janssen,,False,False,False,True,S,G,28.8,-24.29,29.57,-16.64,7.69,1.82,27.74,4.16,8,31.4,-12.9,23.96,-20.5,Left,0.85,-2.41,2.55,Type1_wide,-1.0
3845,2,4785,79:45,Qatar,Netherlands,Abdulaziz Hatem,CM,Homam Ahmed,,False,False,False,True,S,G,5.97,25.06,21.69,27.8,15.95,6.32,15.37,3.54,4,22.38,24.32,15.37,24.93,Right,0.26,2.07,2.08,Type1_wide,1.0
3845,2,5470,91:10,Netherlands,Qatar,Jurrien Timber,RCB,Vincent Janssen,D,True,False,False,False,T,G,13.76,-24.67,38.16,-15.02,26.24,15.67,22.49,14.97,5,27.04,-5.01,22.5,-14.79,Left,13.53,-5.53,14.62,Type1_wide,-1.0
3845,2,5565,92:45,Netherlands,Qatar,Steven Berghuis,AM,Denzel Dumfries,D,True,False,False,True,S,G,17.16,-11.81,43.15,-12.67,26.0,18.66,24.49,17.65,6,25.89,-8.98,28.27,0.25,Left,15.29,0.51,15.3,Type2_halfspace,-1.0
3845,2,5724,95:24,Netherlands,Qatar,Nathan Aké,LCB,Daley Blind,,False,False,False,True,S,G,14.96,22.4,30.88,9.2,20.68,7.62,23.26,4.16,6,29.1,12.96,29.77,4.81,Right,-0.25,1.05,1.08,Type1_wide,-1.0
3845,2,5726,95:26,Netherlands,Qatar,Kenneth Taylor,CM,Daley Blind,,False,False,False,True,S,G,22.43,22.98,32.4,9.01,17.17,5.29,27.11,3.29,6,30.97,6.04,30.68,13.89,Right,1.02,0.09,1.02,Type1_wide,-1.0
3849,1,218,03:38,Tunisia,France,Aissa Laidouni,CM,Mohamed Ali Ben Romdhane,,False,False,False,True,T,G,7.64,29.99,18.3,30.2,10.66,12.82,5.47,10.98,4,11.11,21.9,6.98,29.52,Right,12.02,-1.04,12.06,Type1_wide,1.0
3849,1,234,03:54,Tunisia,France,Aissa Laidouni,CM,Ali Maaloul,,False,False,False,False,S,G,36.56,22.71,39.23,20.97,3.18,4.2,35.03,4.77,9,43.22,23.58,34.53,22.09,Right,0.11,-5.77,5.77,Type1_wide,1.0
3849,1,643,10:43,Tunisia,France,Wajdi Kechrida,RWB,Anis Slimane,,False,False,False,False,T,G,14.18,-27.47,31.53,-27.11,17.35,6.5,25.03,12.8,6,25.03,-16.09,17.41,-12.27,Left,7.81,-8.11,11.26,Type1_wide,1.0
3849,1,686,11:26,Tunisia,France,Anis Slimane,RW,Wajdi Kechrida,,False,False,False,True,S,G,33.53,-23.7,41.97,-25.07,8.55,13.07,28.89,12.99,7,38.51,-12.54,34.44,-12.97,Left,10.24,-0.63,10.26,Type1_wide,1.0
3849,1,981,16:21,Tunisia,France,Wajdi Kechrida,RWB,Anis Slimane,,False,False,False,True,S,G,30.21,-30.26,40.32,-20.41,14.11,9.76,30.56,8.53,6,35.6,-13.3,30.61,-15.46,Left,5.27,-2.45,5.81,Type1_wide,1.0
3849,1,1068,17:48,France,Tunisia,Eduardo Camavinga,LB,Randal Kolo Muani,,False,False,False,True,S,G,14.49,28.13,22.71,30.56,8.57,5.88,16.83,6.55,7,22.85,24.01,16.83,26.42,Right,1.69,3.0,3.44,Type1_wide,-1.0
3849,1,1123,18:43,France,Tunisia,Mattéo Guendouzi,LW,Eduardo Camavinga,,False,False,False,False,T,G,26.86,23.01,32.06,29.73,8.5,6.75,25.31,7.46,8,24.65,30.58,31.91,21.27,Right,7.19,-1.81,7.42,Type1_wide,-1.0
3849,1,1179,19:39,Tunisia,France,Wajdi Kechrida,RWB,Anis Slimane,,False,False,False,True,T,G,1.75,-31.36,18.0,-31.52,16.25,10.3,7.7,11.3,5,15.27,-20.56,7.7,-24.8,Left,7.72,-6.49,10.09,Type1_wide,1.0
3849,1,1260,21:00,Tunisia,France,Anis Slimane,RW,Wahbi Khazri,,False,False,False,False,S,G,33.52,-17.94,41.99,-22.49,9.62,8.38,33.61,7.66,6,36.98,-16.7,33.61,-19.25,Left,9.58,-1.85,9.76,Type2_halfspace,1.0
3849,1,1303,21:43,France,Tunisia,Youssouf Fofana,CM,Axel Disasi,,False,False,False,True,S,G,18.12,-28.58,24.95,-31.89,7.58,1.96,22.98,16.04,4,22.98,-15.96,15.93,-15.25,Left,9.29,0.56,9.3,Type1_wide,-1.0
